"YR","DOY","HR","Time.id","Ustr","WS","std_Uz","Lm","WD","z0d","hc","zm"
2011,108,0,2011.29235,-9999,3.123976,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,108,0,2011.292407,0.20895,3.472387,0.25423,36.0311424950208,8.21238,0.01,0.0142857142857143,2
2011,108,1,2011.292464,0.20587,3.329297,0.22429,40.3569255729061,27.5711,0.01,0.0142857142857143,2
2011,108,1,2011.29252,0.2374,2.823951,0.22512,68.3613878392305,32.4901,0.01,0.0142857142857143,2
2011,108,2,2011.292577,0.11854,1.899602,0.13909,17.9748893505555,10.1402,0.01,0.0142857142857143,2
2011,108,2,2011.292634,0.15969,2.431683,0.17123,39.2118226600985,37.8525,0.01,0.0142857142857143,2
2011,108,3,2011.292691,-9999,2.759115,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,108,3,2011.292748,-9999,1.899277,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,108,4,2011.292805,0.21537,3.552182,0.2602,61.0055180870631,57.3456,0.01,0.0142857142857143,2
2011,108,4,2011.292862,-9999,1.904522,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,108,5,2011.292919,0.11686,2.306274,0.17131,82.2314049586777,109.631,0.01,0.0142857142857143,2
2011,108,5,2011.292976,0.14365,2.32873,0.17315,54.8814120242692,113.319,0.01,0.0142857142857143,2
2011,108,6,2011.293033,0.16384,2.73164,0.20572,47.3584007615421,130.664,0.01,0.0142857142857143,2
2011,108,6,2011.29309,0.14329,2.612032,0.19243,42.8971761155421,134.51,0.01,0.0142857142857143,2
2011,108,7,2011.293147,0.17577,2.953664,0.21263,92.8171641791045,141.863,0.01,0.0142857142857143,2
2011,108,7,2011.293204,0.23521,3.546893,0.24764,91.2844036697248,139.136,0.01,0.0142857142857143,2
2011,108,8,2011.29326,0.21244,3.35775,0.24895,119.090365050868,122.911,0.01,0.0142857142857143,2
2011,108,8,2011.293317,0.19206,3.398325,0.2626,87.819947043248,99.6562,0.01,0.0142857142857143,2
2011,108,9,2011.293374,0.17284,3.538134,0.2628,79.6,95.2189,0.01,0.0142857142857143,2
2011,108,9,2011.293431,0.26847,4.667555,0.32431,92.0018492834027,84.6933,0.01,0.0142857142857143,2
2011,108,10,2011.293488,-9999,5.532209,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,108,10,2011.293545,0.35636,6.034968,0.42113,-251.580278128951,81.3172,0.01,0.0142857142857143,2
2011,108,11,2011.293602,0.35627,6.027985,0.41652,-176.418439716312,89.008,0.01,0.0142857142857143,2
2011,108,11,2011.293659,0.35543,5.965444,0.41729,-95.6730769230769,92.1483,0.01,0.0142857142857143,2
2011,108,12,2011.293716,0.34321,6.226929,0.43731,-46.6479137365213,97.7977,0.01,0.0142857142857143,2
2011,108,12,2011.293773,0.36041,6.425502,0.43238,-36.162093403598,88.2638,0.01,0.0142857142857143,2
2011,108,13,2011.29383,0.35699,6.080672,0.42643,-25.3180661577608,94.2202,0.01,0.0142857142857143,2
2011,108,13,2011.293887,0.37889,5.881044,0.42344,-28.2269503546099,86.7914,0.01,0.0142857142857143,2
2011,108,14,2011.293944,0.33064,5.703792,0.40368,-21.7154081187254,88.569,0.01,0.0142857142857143,2
2011,108,14,2011.294,0.32723,5.646227,0.39311,-25.9047123145014,83.208,0.01,0.0142857142857143,2
2011,108,15,2011.294057,0.34763,5.356638,0.38106,-26.2879788639366,87.5615,0.01,0.0142857142857143,2
2011,108,15,2011.294114,0.26957,5.132825,0.38067,-14.3382088046689,90.9561,0.01,0.0142857142857143,2
2011,108,16,2011.294171,0.29717,5.221174,0.3693,-22.9871780062377,99.0155,0.01,0.0142857142857143,2
2011,108,16,2011.294228,0.2686,5.203171,0.36302,-23.1826654240447,99.1672,0.01,0.0142857142857143,2
2011,108,17,2011.294285,0.30452,5.470975,0.3835,-28.9328293108462,93.6406,0.01,0.0142857142857143,2
2011,108,17,2011.294342,0.31999,5.439176,0.38637,-32.5322870688246,92.7723,0.01,0.0142857142857143,2
2011,108,18,2011.294399,0.28139,5.050313,0.37415,-49.0631163708087,97.4121,0.01,0.0142857142857143,2
2011,108,18,2011.294456,0.28793,5.249625,0.36911,-115.228720324262,99.62,0.01,0.0142857142857143,2
2011,108,19,2011.294513,0.2434,4.6477,0.33515,-185.807656395892,99.2343,0.01,0.0142857142857143,2
2011,108,19,2011.29457,0.20711,4.243109,0.31237,-533.512064343164,100.301,0.01,0.0142857142857143,2
2011,108,20,2011.294627,0.19277,3.810106,0.28136,1150.28901734104,98.5234,0.01,0.0142857142857143,2
2011,108,20,2011.294684,0.1937,3.833425,0.29257,238.609112709832,101.569,0.01,0.0142857142857143,2
2011,108,21,2011.29474,0.22801,3.886606,0.29656,285.509325681492,101.772,0.01,0.0142857142857143,2
2011,108,21,2011.294797,0.22803,3.860003,0.31424,266.042780748663,106.803,0.01,0.0142857142857143,2
2011,108,22,2011.294854,0.22298,3.650712,0.28475,288.405797101449,102.244,0.01,0.0142857142857143,2
2011,108,22,2011.294911,0.22333,4.187428,0.29674,460.648148148148,96.551,0.01,0.0142857142857143,2
2011,108,23,2011.294968,0.2513,4.395291,0.3215,966.019417475728,95.1028,0.01,0.0142857142857143,2
2011,108,23,2011.295025,0.2406,4.290871,0.33916,371.96261682243,100.02,0.01,0.0142857142857143,2
2011,109,0,2011.295082,0.26903,4.941531,0.36136,408.624229979466,97.8197,0.01,0.0142857142857143,2
2011,109,0,2011.295139,0.26377,5.107851,0.38172,263.227513227513,94.839,0.01,0.0142857142857143,2
2011,109,1,2011.295196,0.30063,5.332181,0.36902,460.648148148148,89.1914,0.01,0.0142857142857143,2
2011,109,1,2011.295253,0.28221,5.208093,0.39126,326.229508196721,101.368,0.01,0.0142857142857143,2
2011,109,2,2011.29531,0.2599,4.884781,0.36367,305.68356374808,108.354,0.01,0.0142857142857143,2
2011,109,2,2011.295367,0.25564,5.068452,0.37505,686.206896551724,105.478,0.01,0.0142857142857143,2
2011,109,3,2011.295423,0.29312,5.184548,0.39146,510.25641025641,107.212,0.01,0.0142857142857143,2
2011,109,3,2011.29548,-9999,5.272141,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,109,4,2011.295537,0.28717,4.890275,0.37606,352.836879432624,105.653,0.01,0.0142857142857143,2
2011,109,4,2011.295594,0.30235,5.160436,0.40078,292.217327459618,103.336,0.01,0.0142857142857143,2
2011,109,5,2011.295651,0.30625,5.658956,0.43998,491.358024691358,100.823,0.01,0.0142857142857143,2
2011,109,5,2011.295708,0.31981,5.843301,0.4296,390.962671905697,108.566,0.01,0.0142857142857143,2
2011,109,6,2011.295765,0.31138,5.470972,0.44061,418.947368421053,104.78,0.01,0.0142857142857143,2
2011,109,6,2011.295822,0.3419,5.986813,0.48621,542.234332425068,103.195,0.01,0.0142857142857143,2
2011,109,7,2011.295879,0.3134,5.592185,0.44549,336.717428087986,105.665,0.01,0.0142857142857143,2
2011,109,7,2011.295936,0.3341,6.190156,0.47828,468.235294117647,107.543,0.01,0.0142857142857143,2
2011,109,8,2011.295993,0.33743,6.501727,0.49833,1081.52173913043,105.871,0.01,0.0142857142857143,2
2011,109,8,2011.29605,0.3344,6.453517,0.49235,3685.18518518519,111.524,0.01,0.0142857142857143,2
2011,109,9,2011.296107,0.45386,7.50483,0.56351,-2139.78494623656,115.192,0.01,0.0142857142857143,2
2011,109,9,2011.296163,0.42618,7.154446,0.52514,-799.196787148594,116.369,0.01,0.0142857142857143,2
2011,109,10,2011.29622,0.43949,7.284757,0.53512,-286.743515850144,114.68,0.01,0.0142857142857143,2
2011,109,10,2011.296277,0.42782,7.169588,0.56205,-436.40350877193,101.405,0.01,0.0142857142857143,2
2011,109,11,2011.296334,0.37197,7.135732,0.56858,-173.799126637555,107.035,0.01,0.0142857142857143,2
2011,109,11,2011.296391,0.38299,7.456495,0.58041,-143.268538516919,109.656,0.01,0.0142857142857143,2
2011,109,12,2011.296448,0.43752,7.964149,0.58377,-275.242047026279,110.65,0.01,0.0142857142857143,2
2011,109,12,2011.296505,0.34206,6.407202,0.49008,-250.945775535939,110.397,0.01,0.0142857142857143,2
2011,109,13,2011.296562,0.36954,5.815567,0.4399,-799.196787148594,118.027,0.01,0.0142857142857143,2
2011,109,13,2011.296619,0.35041,6.668608,0.50603,-265.333333333333,109.986,0.01,0.0142857142857143,2
2011,109,14,2011.296676,0.40376,6.546212,0.49817,-434.497816593886,114.316,0.01,0.0142857142857143,2
2011,109,14,2011.296733,0.40833,7.521312,0.55816,-288.405797101449,113.832,0.01,0.0142857142857143,2
2011,109,15,2011.29679,0.41259,7.558363,0.56608,-436.40350877193,110.97,0.01,0.0142857142857143,2
2011,109,15,2011.296847,-9999,7.104928,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,109,16,2011.296903,0.40537,7.300231,0.53386,-1191.61676646707,113.958,0.01,0.0142857142857143,2
2011,109,16,2011.29696,0.40237,6.851258,0.50346,-652.459016393443,117.262,0.01,0.0142857142857143,2
2011,109,17,2011.297017,0.3777,6.144832,0.46357,-1644.62809917355,116.942,0.01,0.0142857142857143,2
2011,109,17,2011.297074,0.36188,6.422813,0.48282,-3316.66666666667,112.568,0.01,0.0142857142857143,2
2011,109,18,2011.297131,0.37191,6.26364,0.49086,-3431.03448275862,107.269,0.01,0.0142857142857143,2
2011,109,18,2011.297188,0.36032,6.335799,0.48569,1776.78571428571,109.759,0.01,0.0142857142857143,2
2011,109,19,2011.297245,0.35362,6.31185,0.46557,896.396396396396,114.441,0.01,0.0142857142857143,2
2011,109,19,2011.297302,0.40731,6.547772,0.4862,1081.52173913043,120.738,0.01,0.0142857142857143,2
2011,109,20,2011.297359,0.26553,5.112603,0.40438,246.592317224287,111.943,0.01,0.0142857142857143,2
2011,109,20,2011.297416,0.26248,4.85154,0.38577,298.798798798799,102.794,0.01,0.0142857142857143,2
2011,109,21,2011.297473,0.27977,5.032706,0.38842,304.281345565749,122.018,0.01,0.0142857142857143,2
2011,109,21,2011.29753,0.28937,5.197955,0.37923,258.441558441558,122.343,0.01,0.0142857142857143,2
2011,109,22,2011.297587,0.27386,4.689883,0.33891,389.432485322896,116.153,0.01,0.0142857142857143,2
2011,109,22,2011.297643,0.26696,4.688679,0.35243,371.96261682243,115.465,0.01,0.0142857142857143,2
2011,109,23,2011.2977,0.24586,4.489515,0.34975,362.47723132969,119.004,0.01,0.0142857142857143,2
2011,109,23,2011.297757,0.28791,4.79923,0.35246,995,130.355,0.01,0.0142857142857143,2
2011,110,0,2011.297814,0.23775,3.84928,0.31418,164.191419141914,318.723,0.01,0.0142857142857143,2
2011,110,0,2011.297871,0.15135,2.536216,0.21422,126.108998732573,352.519,0.01,0.0142857142857143,2
2011,110,1,2011.297928,-9999,4.702473,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,1,2011.297985,0.41729,6.727583,0.47209,-667.785234899329,31.5682,0.01,0.0142857142857143,2
2011,110,2,2011.298042,0.17569,2.372154,0.19387,990.049751243781,20.0847,0.01,0.0142857142857143,2
2011,110,2,2011.298099,-9999,2.570859,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,3,2011.298156,-9999,3.855169,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,3,2011.298213,-9999,2.577006,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,4,2011.29827,-9999,1.536575,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,4,2011.298327,0.18884,3.526071,0.2472,576.811594202899,27.2104,0.01,0.0142857142857143,2
2011,110,5,2011.298383,-9999,1.735899,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,5,2011.29844,-9999,0.8544786,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,6,2011.298497,-9999,1.502447,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,6,2011.298554,-9999,3.527812,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,7,2011.298611,-9999,7.597569,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,7,2011.298668,0.43397,9.309756,0.56274,1143.67816091954,294.281,0.01,0.0142857142857143,2
2011,110,8,2011.298725,0.40977,9.119946,0.54938,708.185053380783,292.052,0.01,0.0142857142857143,2
2011,110,8,2011.298782,-9999,10.6374,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,9,2011.298839,0.4515,9.184536,0.55223,-676.87074829932,300.159,0.01,0.0142857142857143,2
2011,110,9,2011.298896,0.39129,8.572015,0.52643,-401.209677419355,302.416,0.01,0.0142857142857143,2
2011,110,10,2011.298953,0.44015,9.987217,0.59873,-693.379790940766,304.087,0.01,0.0142857142857143,2
2011,110,10,2011.29901,0.37502,8.192828,0.50432,-262.187088274045,304.538,0.01,0.0142857142857143,2
2011,110,11,2011.299066,0.36767,8.196965,0.52419,-144.832605531295,309.821,0.01,0.0142857142857143,2
2011,110,11,2011.299123,0.38894,8.104538,0.55116,-136.863823933975,311.981,0.01,0.0142857142857143,2
2011,110,12,2011.29918,0.36437,8.487602,0.55344,-214.208826695371,307.483,0.01,0.0142857142857143,2
2011,110,12,2011.299237,0.37912,8.185935,0.5232,-162.714636140638,305.989,0.01,0.0142857142857143,2
2011,110,13,2011.299294,0.39047,8.434262,0.51239,-250,303.991,0.01,0.0142857142857143,2
2011,110,13,2011.299351,0.35798,7.876414,0.49776,-214.902807775378,304.75,0.01,0.0142857142857143,2
2011,110,14,2011.299408,0.37854,8.32903,0.49464,-277.545327754533,299.754,0.01,0.0142857142857143,2
2011,110,14,2011.299465,0.40318,8.361172,0.51047,-917.05069124424,300.721,0.01,0.0142857142857143,2
2011,110,15,2011.299522,0.36108,8.099986,0.48924,-674.576271186441,298.335,0.01,0.0142857142857143,2
2011,110,15,2011.299579,0.36298,8.105358,0.49747,-565.340909090909,299.393,0.01,0.0142857142857143,2
2011,110,16,2011.299636,-9999,6.437044,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,16,2011.299693,0.31731,6.459489,0.39408,-457.471264367816,293.504,0.01,0.0142857142857143,2
2011,110,17,2011.29975,0.32939,7.176306,0.43563,-759.541984732824,298.67,0.01,0.0142857142857143,2
2011,110,17,2011.299806,0.36082,7.437172,0.4644,412.008281573499,297.223,0.01,0.0142857142857143,2
2011,110,18,2011.299863,-9999,7.351771,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,18,2011.29992,0.35816,7.429786,0.45485,345.486111111111,298.585,0.01,0.0142857142857143,2
2011,110,19,2011.299977,-9999,6.576468,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,19,2011.300034,-9999,7.366923,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,20,2011.300091,-9999,6.436461,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,20,2011.300148,-9999,5.381947,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,21,2011.300205,-9999,5.330312,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,21,2011.300262,-9999,4.321087,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,22,2011.300319,-9999,3.767425,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,22,2011.300376,-9999,3.569291,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,23,2011.300433,-9999,4.237768,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,110,23,2011.30049,-9999,4.237383,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,0,2011.300546,-9999,4.89566,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,0,2011.300603,-9999,4.207275,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,1,2011.30066,-9999,5.020646,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,1,2011.300717,-9999,3.957361,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,2,2011.300774,-9999,3.905246,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,2,2011.300831,-9999,2.972545,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,3,2011.300888,-9999,3.246113,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,3,2011.300945,0.23025,4.264913,0.34529,46.0434983803795,335.415,0.01,0.0142857142857143,2
2011,111,4,2011.301002,-9999,4.612725,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,4,2011.301059,-9999,3.544038,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,5,2011.301116,-9999,3.509011,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,5,2011.301173,-9999,3.36104,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,6,2011.30123,-9999,3.634811,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,6,2011.301286,-9999,3.582022,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,111,7,2011.301343,0.24642,4.6064,0.40284,84.1793570219966,338.772,0.01,0.0142857142857143,2
2011,111,7,2011.3014,0.30086,5.178732,0.42643,-1075.67567567568,344.059,0.01,0.0142857142857143,2
2011,111,8,2011.301457,0.30502,5.185506,0.4131,-99.749373433584,346.457,0.01,0.0142857142857143,2
2011,111,8,2011.301514,0.25788,5.119681,0.4106,-40.2182700080841,340.929,0.01,0.0142857142857143,2
2011,111,9,2011.301571,0.26941,4.967183,0.37921,-24.4111874386654,352.899,0.01,0.0142857142857143,2
2011,111,9,2011.301628,0.30153,4.631576,0.36423,-28.6743515850144,355.859,0.01,0.0142857142857143,2
2011,111,10,2011.301685,0.24654,3.889092,0.29686,-16.6541133149218,6.0053,0.01,0.0142857142857143,2
2011,111,10,2011.301742,0.24113,4.263752,0.30198,-14.5648832613628,23.6771,0.01,0.0142857142857143,2
2011,111,11,2011.301799,0.19585,3.932789,0.31907,-6.11348345672944,4.41376,0.01,0.0142857142857143,2
2011,111,11,2011.301856,0.24791,3.738592,0.30781,-12.468671679198,7.00888,0.01,0.0142857142857143,2
2011,111,12,2011.301913,0.24777,3.949509,0.32192,-11.4118591581603,3.36134,0.01,0.0142857142857143,2
2011,111,12,2011.301969,0.1703,3.309636,0.32362,-3.01574552563384,10.6586,0.01,0.0142857142857143,2
2011,111,13,2011.302026,0.23692,4.122528,0.32682,-7.85691724573594,22.6792,0.01,0.0142857142857143,2
2011,111,13,2011.302083,0.28247,4.15051,0.35862,-10.0892313932265,42.631,0.01,0.0142857142857143,2
2011,111,14,2011.30214,0.25957,3.733358,0.32474,-9.21040451726372,37.9603,0.01,0.0142857142857143,2
2011,111,14,2011.302197,0.26844,3.800779,0.33478,-9.05986797177328,68.5211,0.01,0.0142857142857143,2
2011,111,15,2011.302254,0.28353,4.433631,0.33214,-12.7818100070653,63.5212,0.01,0.0142857142857143,2
2011,111,15,2011.302311,0.19269,3.40404,0.29551,-4.97288652322763,85.8814,0.01,0.0142857142857143,2
2011,111,16,2011.302368,0.14386,3.158698,0.29936,-2.16471407281707,111.393,0.01,0.0142857142857143,2
2011,111,16,2011.302425,0.23627,3.857035,0.2899,-12.8986258750324,126.552,0.01,0.0142857142857143,2
2011,111,17,2011.302482,0.26499,4.248388,0.31929,-17.3329849316262,124.017,0.01,0.0142857142857143,2
2011,111,17,2011.302539,0.23664,4.117487,0.30016,-26.8266379077919,125.921,0.01,0.0142857142857143,2
2011,111,18,2011.302596,0.35069,5.774787,0.38912,-119.591346153846,134.462,0.01,0.0142857142857143,2
2011,111,18,2011.302653,0.32825,5.412447,0.36859,-187.735849056604,147.4,0.01,0.0142857142857143,2
2011,111,19,2011.302709,0.29641,4.907739,0.33582,230.057803468208,154.646,0.01,0.0142857142857143,2
2011,111,19,2011.302766,0.2292,4.110174,0.29621,86.4465682015639,164.665,0.01,0.0142857142857143,2
2011,111,20,2011.302823,0.19494,3.095872,0.22968,37.406015037594,160.595,0.01,0.0142857142857143,2
2011,111,20,2011.30288,0.18518,3.446404,0.2328,41.6230914034721,160.258,0.01,0.0142857142857143,2
2011,111,21,2011.302937,0.23611,3.799491,0.27913,65.7851239669422,161.961,0.01,0.0142857142857143,2
2011,111,21,2011.302994,0.19939,3.273171,0.23647,44.173140954495,164.332,0.01,0.0142857142857143,2
2011,111,22,2011.303051,0.20378,3.605852,0.24732,44.1143870538683,152.706,0.01,0.0142857142857143,2
2011,111,22,2011.303108,0.19492,3.064486,0.23195,42.0097107874182,159.542,0.01,0.0142857142857143,2
2011,111,23,2011.303165,0.18266,2.946859,0.2216,31.8450952152344,132.588,0.01,0.0142857142857143,2
2011,111,23,2011.303222,0.19168,3.244001,0.24493,34.4231101885487,125.485,0.01,0.0142857142857143,2
2011,112,0,2011.303279,0.24229,4.187646,0.31522,57.2497123130035,129.291,0.01,0.0142857142857143,2
2011,112,0,2011.303336,0.18902,3.477826,0.25777,34.1748239738966,124.927,0.01,0.0142857142857143,2
2011,112,1,2011.303393,0.25179,3.886654,0.27291,68.2675814751287,114.25,0.01,0.0142857142857143,2
2011,112,1,2011.303449,0.26989,4.739539,0.35247,73.1886723059949,116.434,0.01,0.0142857142857143,2
2011,112,2,2011.303506,0.26077,4.651562,0.33293,71.9971056439942,117.998,0.01,0.0142857142857143,2
2011,112,2,2011.303563,0.32011,5.364898,0.4041,101.634320735444,118.514,0.01,0.0142857142857143,2
2011,112,3,2011.30362,0.28355,5.444189,0.40269,73.3235077376566,116.72,0.01,0.0142857142857143,2
2011,112,3,2011.303677,0.36339,7.013222,0.50845,133.378016085791,109.675,0.01,0.0142857142857143,2
2011,112,4,2011.303734,0.39283,6.669817,0.49464,194.906953966699,123.715,0.01,0.0142857142857143,2
2011,112,4,2011.303791,0.39315,6.810225,0.51622,187.03007518797,116.682,0.01,0.0142857142857143,2
2011,112,5,2011.303848,0.40406,7.400244,0.54734,162.184189079055,112.023,0.01,0.0142857142857143,2
2011,112,5,2011.303905,0.48617,7.912576,0.55937,225.368063420159,121.915,0.01,0.0142857142857143,2
2011,112,6,2011.303962,0.47485,7.572131,0.56727,240.048250904704,130.076,0.01,0.0142857142857143,2
2011,112,6,2011.304019,0.45062,7.274618,0.53058,208.1589958159,131.201,0.01,0.0142857142857143,2
2011,112,7,2011.304076,0.41363,7.113913,0.52119,260.812581913499,133.746,0.01,0.0142857142857143,2
2011,112,7,2011.304133,0.40631,6.351707,0.47524,279.887482419128,130.331,0.01,0.0142857142857143,2
2011,112,8,2011.304189,0.36956,5.890759,0.448,392.504930966469,125.205,0.01,0.0142857142857143,2
2011,112,8,2011.304246,0.30606,5.242988,0.37964,344.887348353553,123.27,0.01,0.0142857142857143,2
2011,112,9,2011.304303,-9999,4.981858,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,112,9,2011.30436,0.2767,5.045918,0.3848,-181.238615664845,114.07,0.01,0.0142857142857143,2
2011,112,10,2011.304417,0.35856,6.048022,0.43767,-295.252225519288,114.2,0.01,0.0142857142857143,2
2011,112,10,2011.304474,0.3839,5.904694,0.4594,-290.93567251462,115.568,0.01,0.0142857142857143,2
2011,112,11,2011.304531,0.36345,6.394447,0.46196,-464.953271028037,117.124,0.01,0.0142857142857143,2
2011,112,11,2011.304588,0.43384,6.542745,0.50031,-175.485008818342,125.913,0.01,0.0142857142857143,2
2011,112,12,2011.304645,0.4038,6.996469,0.50914,-135.09843856076,129.259,0.01,0.0142857142857143,2
2011,112,12,2011.304702,0.38641,6.348322,0.44682,-203.061224489796,137.217,0.01,0.0142857142857143,2
2011,112,13,2011.304759,0.384,6.449549,0.43445,-184.944237918216,142.768,0.01,0.0142857142857143,2
2011,112,13,2011.304816,0.35179,5.404906,0.39003,-238.609112709832,139.277,0.01,0.0142857142857143,2
2011,112,14,2011.304872,0.29425,4.610075,0.3519,-269.282814614344,129.458,0.01,0.0142857142857143,2
2011,112,14,2011.304929,0.309,5.037689,0.38465,-116.578793204452,126.512,0.01,0.0142857142857143,2
2011,112,15,2011.304986,0.28638,4.916421,0.35735,-87.8975265017668,128.564,0.01,0.0142857142857143,2
2011,112,15,2011.305043,0.25994,4.263532,0.31989,-123.98753894081,125.317,0.01,0.0142857142857143,2
2011,112,16,2011.3051,0.25168,4.425938,0.32896,-178.796046720575,123.146,0.01,0.0142857142857143,2
2011,112,16,2011.305157,0.25065,4.172702,0.30206,-152.373660030628,127.244,0.01,0.0142857142857143,2
2011,112,17,2011.305214,0.28067,4.210414,0.31928,-182.067703568161,128.838,0.01,0.0142857142857143,2
2011,112,17,2011.305271,0.31507,5.529615,0.39209,-179.927667269439,136.555,0.01,0.0142857142857143,2
2011,112,18,2011.305328,0.2542,4.512309,0.35939,-223.094170403587,128.2,0.01,0.0142857142857143,2
2011,112,18,2011.305385,0.33472,5.351943,0.3761,-705.673758865248,146.155,0.01,0.0142857142857143,2
2011,112,19,2011.305442,0.31945,5.357917,0.3809,3553.57142857143,150.276,0.01,0.0142857142857143,2
2011,112,19,2011.305499,0.17103,3.218602,0.25049,111.797752808989,135.338,0.01,0.0142857142857143,2
2011,112,20,2011.305556,-9999,2.338107,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,112,20,2011.305612,0.16484,2.975481,0.22514,137.716262975779,102.558,0.01,0.0142857142857143,2
2011,112,21,2011.305669,0.18693,3.220507,0.24549,292.647058823529,119.258,0.01,0.0142857142857143,2
2011,112,21,2011.305726,0.21466,3.845099,0.27288,337.28813559322,117.347,0.01,0.0142857142857143,2
2011,112,22,2011.305783,0.25779,4.547027,0.33341,313.385826771654,115.576,0.01,0.0142857142857143,2
2011,112,22,2011.30584,-9999,5.109979,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,112,23,2011.305897,0.28478,5.667205,0.41378,177.996422182469,166.383,0.01,0.0142857142857143,2
2011,112,23,2011.305954,0.27936,4.388823,0.36149,256.774193548387,182.793,0.01,0.0142857142857143,2
2011,113,0,2011.306011,0.26105,4.375596,0.40509,-106.816961889426,187.203,0.01,0.0142857142857143,2
2011,113,0,2011.306068,0.29309,5.330654,0.43826,-183.072677092916,186.974,0.01,0.0142857142857143,2
2011,113,1,2011.306125,0.24866,4.363179,0.34433,172.145328719723,191.946,0.01,0.0142857142857143,2
2011,113,1,2011.306182,-9999,4.394977,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,113,2,2011.306239,0.25299,4.55131,0.31164,50.7264848330359,215.867,0.01,0.0142857142857143,2
2011,113,2,2011.306296,-9999,5.626824,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,113,3,2011.306352,0.2748,3.951947,0.38747,64.9477806788512,248.91,0.01,0.0142857142857143,2
2011,113,3,2011.306409,0.28968,4.027925,0.44365,40.3487429034874,266.11,0.01,0.0142857142857143,2
2011,113,4,2011.306466,0.24256,4.4196,0.4618,33.4960444369635,269.868,0.01,0.0142857142857143,2
2011,113,4,2011.306523,0.25942,4.235602,0.47001,39.7205588822355,265.953,0.01,0.0142857142857143,2
2011,113,5,2011.30658,0.22481,3.423979,0.38988,32.3472041612484,258.395,0.01,0.0142857142857143,2
2011,113,5,2011.306637,0.26026,3.675732,0.41703,46.3761360988115,257.783,0.01,0.0142857142857143,2
2011,113,6,2011.306694,0.24336,3.39626,0.39798,38.3947520740884,260.656,0.01,0.0142857142857143,2
2011,113,6,2011.306751,0.24273,3.588974,0.42561,38.2618727167852,262.204,0.01,0.0142857142857143,2
2011,113,7,2011.306808,0.23469,3.858678,0.44729,36.8586775328765,267.004,0.01,0.0142857142857143,2
2011,113,7,2011.306865,-9999,3.85146,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,113,8,2011.306922,0.22112,4.245412,0.38665,59.9036724864539,276.645,0.01,0.0142857142857143,2
2011,113,8,2011.306979,-9999,5.20523,-9999,-9999,-9999,0.01,0.0142857142857143,2
2011,113,9,2011.307036,0.2635,5.147295,0.42453,296.572280178838,278.434,0.01,0.0142857142857143,2
